       Time_s           01           02           03           04           05
   9.7550E-06   4.0000E+01   3.0000E+02   8.8089E+03   2.7417E-02   2.7417E+02
   9.8100E-06   4.0000E+01   3.0000E+02   8.8089E+03   2.7409E-02   2.7409E+02
   9.8650E-06   4.0000E+01   3.0000E+02   8.8089E+03   2.7402E-02   2.7402E+02
   9.9250E-06   4.0000E+01   3.0000E+02   8.8089E+03   2.7394E-02   2.7394E+02
   9.9850E-06   4.0000E+01   3.0000E+02   8.8089E+03   2.7386E-02   2.7385E+02
   1.0045E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.7377E-02   2.7377E+02
   1.0105E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.7369E-02   2.7369E+02
   1.0165E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.7361E-02   2.7361E+02
   1.0225E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.7353E-02   2.7353E+02
   1.0285E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.7344E-02   2.7344E+02
   1.0345E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.7336E-02   2.7336E+02
   1.0405E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.7328E-02   2.7328E+02
   1.0465E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.7319E-02   2.7319E+02
   1.0525E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.7311E-02   2.7311E+02
   1.0585E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.7303E-02   2.7303E+02
   1.0645E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.7294E-02   2.7294E+02
   1.0710E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.7285E-02   2.7285E+02
   1.0775E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.7276E-02   2.7276E+02
   1.0840E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.7267E-02   2.7267E+02
   1.0905E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.7257E-02   2.7257E+02
   1.0970E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.7248E-02   2.7248E+02
   1.1035E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.7239E-02   2.7239E+02
   1.1100E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.7229E-02   2.7229E+02
   1.1165E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.7220E-02   2.7220E+02
   1.1230E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.7211E-02   2.7211E+02
   1.1295E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.7201E-02   2.7201E+02
   1.1360E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.7192E-02   2.7192E+02
   1.1425E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.7182E-02   2.7182E+02
   1.1495E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.7172E-02   2.7172E+02
   1.1565E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.7162E-02   2.7162E+02
   1.1635E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.7152E-02   2.7152E+02
   1.1705E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.7141E-02   2.7141E+02
   1.1775E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.7131E-02   2.7131E+02
   1.1845E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.7120E-02   2.7120E+02
   1.1915E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.7110E-02   2.7110E+02
   1.1985E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.7100E-02   2.7100E+02
   1.2055E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.7089E-02   2.7089E+02
   1.2125E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.7078E-02   2.7078E+02
   1.2195E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.7068E-02   2.7068E+02
   1.2270E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.7057E-02   2.7056E+02
   1.2345E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.7045E-02   2.7045E+02
   1.2420E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.7034E-02   2.7034E+02
   1.2495E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.7022E-02   2.7022E+02
   1.2570E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.7011E-02   2.7010E+02
   1.2645E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.6999E-02   2.6999E+02
   1.2720E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.6987E-02   2.6987E+02
   1.2795E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.6976E-02   2.6976E+02
   1.2870E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.6964E-02   2.6964E+02
   1.2945E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.6952E-02   2.6952E+02
   1.3025E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.6940E-02   2.6939E+02
   1.3105E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.6927E-02   2.6927E+02
   1.3185E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.6914E-02   2.6914E+02
   1.3265E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.6901E-02   2.6901E+02
   1.3345E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.6889E-02   2.6889E+02
   1.3425E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.6876E-02   2.6876E+02
   1.3505E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.6863E-02   2.6863E+02
   1.3585E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.6850E-02   2.6850E+02
   1.3665E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.6837E-02   2.6837E+02
   1.3750E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.6823E-02   2.6823E+02
   1.3835E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.6809E-02   2.6809E+02
   1.3920E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.6795E-02   2.6795E+02
   1.4005E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.6781E-02   2.6781E+02
   1.4090E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.6767E-02   2.6767E+02
   1.4175E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.6753E-02   2.6753E+02
   1.4260E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.6739E-02   2.6739E+02
   1.4345E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.6725E-02   2.6725E+02
   1.4435E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.6710E-02   2.6710E+02
   1.4525E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.6694E-02   2.6694E+02
   1.4615E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.6679E-02   2.6679E+02
   1.4705E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.6664E-02   2.6664E+02
   1.4795E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.6649E-02   2.6648E+02
   1.4885E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.6633E-02   2.6633E+02
   1.4975E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.6618E-02   2.6618E+02
   1.5065E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.6602E-02   2.6602E+02
   1.5160E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.6586E-02   2.6585E+02
   1.5255E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.6569E-02   2.6569E+02
   1.5350E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.6552E-02   2.6552E+02
   1.5445E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.6536E-02   2.6536E+02
   1.5540E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.6519E-02   2.6519E+02
   1.5635E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.6502E-02   2.6502E+02
   1.5730E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.6485E-02   2.6485E+02
   1.5825E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.6468E-02   2.6468E+02
   1.5925E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.6450E-02   2.6450E+02
   1.6025E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.6432E-02   2.6432E+02
   1.6125E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.6414E-02   2.6414E+02
   1.6225E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.6396E-02   2.6396E+02
   1.6325E-05   4.0000E+01   3.0000E+02   8.8089E+03   2.6378E-02   2.6378E+02
   1.6365E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.6387E-02   2.6387E+02
   1.6370E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.6384E-02   2.6383E+02
   1.6400E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.6373E-02   2.6373E+02
   1.6500E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.6354E-02   2.6354E+02
   1.6605E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.6336E-02   2.6336E+02
   1.6710E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.6317E-02   2.6317E+02
   1.6815E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.6298E-02   2.6298E+02
   1.6920E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.6280E-02   2.6280E+02
   1.7025E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.6261E-02   2.6261E+02
   1.7130E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.6242E-02   2.6242E+02
   1.7240E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.6222E-02   2.6222E+02
   1.7350E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.6202E-02   2.6202E+02
   1.7460E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.6182E-02   2.6182E+02
   1.7570E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.6162E-02   2.6162E+02
   1.7680E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.6141E-02   2.6141E+02
   1.7790E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.6121E-02   2.6121E+02
   1.7905E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.6100E-02   2.6100E+02
   1.8020E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.6078E-02   2.6078E+02
   1.8135E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.6057E-02   2.6057E+02
   1.8250E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.6035E-02   2.6035E+02
   1.8365E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.6013E-02   2.6013E+02
   1.8480E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.5991E-02   2.5991E+02
   1.8600E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.5968E-02   2.5968E+02
   1.8720E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.5945E-02   2.5945E+02
   1.8840E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.5922E-02   2.5922E+02
   1.8960E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.5899E-02   2.5899E+02
   1.9080E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.5875E-02   2.5875E+02
   1.9205E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.5851E-02   2.5851E+02
   1.9330E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.5826E-02   2.5826E+02
   1.9455E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.5801E-02   2.5801E+02
   1.9580E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.5776E-02   2.5776E+02
   1.9705E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.5751E-02   2.5751E+02
   1.9835E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.5725E-02   2.5725E+02
   1.9965E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.5699E-02   2.5699E+02
   2.0095E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.5673E-02   2.5673E+02
   2.0220E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.5647E-02   2.5647E+02
   2.0345E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.5622E-02   2.5622E+02
   2.0470E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.5596E-02   2.5596E+02
   2.0595E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.5570E-02   2.5570E+02
   2.0720E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.5544E-02   2.5544E+02
   2.0845E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.5518E-02   2.5518E+02
   2.0970E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.5492E-02   2.5492E+02
   2.1095E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.5466E-02   2.5466E+02
   2.1220E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.5439E-02   2.5439E+02
   2.1345E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.5413E-02   2.5413E+02
   2.1470E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.5386E-02   2.5386E+02
   2.1595E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.5360E-02   2.5359E+02
   2.1720E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.5333E-02   2.5333E+02
   2.1845E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.5306E-02   2.5306E+02
   2.1970E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.5279E-02   2.5279E+02
   2.2090E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.5253E-02   2.5253E+02
   2.2210E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.5226E-02   2.5226E+02
   2.2330E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.5200E-02   2.5200E+02
   2.2450E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.5174E-02   2.5174E+02
   2.2570E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.5147E-02   2.5147E+02
   2.2690E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.5121E-02   2.5121E+02
   2.2810E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.5094E-02   2.5094E+02
   2.2930E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.5067E-02   2.5067E+02
   2.3050E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.5041E-02   2.5040E+02
   2.3170E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.5014E-02   2.5014E+02
   2.3290E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.4987E-02   2.4986E+02
   2.3410E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.4959E-02   2.4959E+02
   2.3530E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.4932E-02   2.4932E+02
   2.3650E-05   4.0000E+01   3.0000E+02   8.8127E+03   2.4905E-02   2.4905E+02
   2.3700E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.4909E-02   2.4909E+02
   2.3705E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.4905E-02   2.4905E+02
   2.3735E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.4894E-02   2.4894E+02
   2.3855E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.4866E-02   2.4866E+02
   2.3975E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.4840E-02   2.4840E+02
   2.4095E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.4813E-02   2.4813E+02
   2.4215E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.4786E-02   2.4786E+02
   2.4335E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.4759E-02   2.4759E+02
   2.4455E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.4732E-02   2.4732E+02
   2.4575E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.4705E-02   2.4705E+02
   2.4695E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.4678E-02   2.4678E+02
   2.4815E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.4651E-02   2.4651E+02
   2.4935E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.4624E-02   2.4623E+02
   2.5055E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.4596E-02   2.4596E+02
   2.5175E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.4569E-02   2.4569E+02
   2.5295E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.4541E-02   2.4541E+02
   2.5415E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.4513E-02   2.4513E+02
   2.5535E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.4486E-02   2.4486E+02
   2.5655E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.4458E-02   2.4458E+02
   2.5775E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.4430E-02   2.4430E+02
   2.5895E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.4402E-02   2.4402E+02
   2.6015E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.4374E-02   2.4374E+02
   2.6135E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.4345E-02   2.4345E+02
   2.6255E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.4317E-02   2.4317E+02
   2.6375E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.4289E-02   2.4289E+02
   2.6495E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.4260E-02   2.4260E+02
   2.6615E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.4232E-02   2.4232E+02
   2.6735E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.4203E-02   2.4203E+02
   2.6855E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.4175E-02   2.4175E+02
   2.6975E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.4146E-02   2.4146E+02
   2.7095E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.4117E-02   2.4117E+02
   2.7215E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.4088E-02   2.4088E+02
   2.7335E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.4059E-02   2.4059E+02
   2.7455E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.4030E-02   2.4030E+02
   2.7575E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.4001E-02   2.4001E+02
   2.7695E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.3972E-02   2.3971E+02
   2.7815E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.3942E-02   2.3942E+02
   2.7940E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.3912E-02   2.3912E+02
   2.8065E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.3881E-02   2.3881E+02
   2.8190E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.3850E-02   2.3850E+02
   2.8315E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.3819E-02   2.3819E+02
   2.8440E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.3788E-02   2.3788E+02
   2.8565E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.3757E-02   2.3757E+02
   2.8690E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.3726E-02   2.3726E+02
   2.8815E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.3695E-02   2.3695E+02
   2.8940E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.3664E-02   2.3664E+02
   2.9065E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.3633E-02   2.3632E+02
   2.9190E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.3601E-02   2.3601E+02
   2.9315E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.3570E-02   2.3570E+02
   2.9440E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.3538E-02   2.3538E+02
   2.9565E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.3507E-02   2.3507E+02
   2.9690E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.3475E-02   2.3475E+02
   2.9815E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.3443E-02   2.3443E+02
   2.9940E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.3411E-02   2.3411E+02
   3.0065E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.3380E-02   2.3379E+02
   3.0190E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.3348E-02   2.3348E+02
   3.0315E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.3316E-02   2.3316E+02
   3.0440E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.3284E-02   2.3283E+02
   3.0565E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.3251E-02   2.3251E+02
   3.0690E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.3219E-02   2.3219E+02
   3.0820E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.3186E-02   2.3186E+02
   3.0950E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.3152E-02   2.3152E+02
   3.1080E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.3118E-02   2.3118E+02
   3.1210E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.3085E-02   2.3085E+02
   3.1340E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.3051E-02   2.3051E+02
   3.1470E-05   4.0000E+01   3.0000E+02   8.8164E+03   2.3017E-02   2.3017E+02
   3.1555E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.3009E-02   2.3009E+02
   3.1560E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.3006E-02   2.3005E+02
   3.1590E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.2993E-02   2.2993E+02
   3.1720E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.2959E-02   2.2959E+02
   3.1850E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.2926E-02   2.2926E+02
   3.1980E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.2893E-02   2.2893E+02
   3.2110E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.2860E-02   2.2860E+02
   3.2240E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.2827E-02   2.2827E+02
   3.2370E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.2793E-02   2.2793E+02
   3.2500E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.2760E-02   2.2760E+02
   3.2630E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.2727E-02   2.2727E+02
   3.2760E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.2693E-02   2.2693E+02
   3.2895E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.2658E-02   2.2658E+02
   3.3030E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.2623E-02   2.2623E+02
   3.3165E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.2588E-02   2.2588E+02
   3.3300E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.2553E-02   2.2553E+02
   3.3435E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.2518E-02   2.2518E+02
   3.3570E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.2483E-02   2.2483E+02
   3.3705E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.2448E-02   2.2448E+02
   3.3840E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.2413E-02   2.2413E+02
   3.3975E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.2378E-02   2.2378E+02
   3.4110E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.2342E-02   2.2342E+02
   3.4245E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.2307E-02   2.2307E+02
   3.4380E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.2271E-02   2.2271E+02
   3.4515E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.2236E-02   2.2236E+02
   3.4655E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.2199E-02   2.2199E+02
   3.4795E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.2162E-02   2.2162E+02
   3.4935E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.2125E-02   2.2125E+02
   3.5075E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.2088E-02   2.2088E+02
   3.5215E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.2051E-02   2.2051E+02
   3.5355E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.2014E-02   2.2014E+02
   3.5495E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.1977E-02   2.1977E+02
   3.5635E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.1940E-02   2.1940E+02
   3.5775E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.1902E-02   2.1902E+02
   3.5915E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.1865E-02   2.1865E+02
   3.6055E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.1828E-02   2.1828E+02
   3.6195E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.1790E-02   2.1790E+02
   3.6340E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.1752E-02   2.1751E+02
   3.6485E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.1713E-02   2.1713E+02
   3.6630E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.1674E-02   2.1674E+02
   3.6775E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.1635E-02   2.1635E+02
   3.6920E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.1596E-02   2.1596E+02
   3.7065E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.1557E-02   2.1557E+02
   3.7210E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.1518E-02   2.1518E+02
   3.7355E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.1479E-02   2.1479E+02
   3.7500E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.1440E-02   2.1440E+02
   3.7645E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.1401E-02   2.1401E+02
   3.7790E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.1362E-02   2.1362E+02
   3.7940E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.1321E-02   2.1321E+02
   3.8090E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.1281E-02   2.1281E+02
   3.8240E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.1240E-02   2.1240E+02
   3.8390E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.1199E-02   2.1199E+02
   3.8540E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.1159E-02   2.1159E+02
   3.8690E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.1118E-02   2.1118E+02
   3.8840E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.1077E-02   2.1077E+02
   3.8990E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.1037E-02   2.1037E+02
   3.9140E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.0996E-02   2.0996E+02
   3.9295E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.0954E-02   2.0954E+02
   3.9450E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.0912E-02   2.0912E+02
   3.9605E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.0870E-02   2.0869E+02
   3.9760E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.0827E-02   2.0827E+02
   3.9915E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.0785E-02   2.0785E+02
   4.0070E-05   4.0000E+01   3.0000E+02   8.8201E+03   2.0743E-02   2.0743E+02
   4.0160E-05   4.0000E+01   3.0000E+02   8.8239E+03   2.0731E-02   2.0731E+02
   4.0170E-05   4.0000E+01   3.0000E+02   8.8239E+03   2.0725E-02   2.0725E+02
   4.0210E-05   4.0000E+01   3.0000E+02   8.8239E+03   2.0711E-02   2.0711E+02
   4.0365E-05   4.0000E+01   3.0000E+02   8.8239E+03   2.0670E-02   2.0669E+02
   4.0520E-05   4.0000E+01   3.0000E+02   8.8239E+03   2.0628E-02   2.0628E+02
